"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"E4AW9BGW","newspaperArticle","1993","dpa","Druck auf Kupfer wird stärker","Norddeutsche Neueste Nachrichten","","","","","Zusammenfassung von Spekulationen über eine Entlassung Kupfers und möglicherweise eine Rücktritt Seites.","1993-02-06","2018-10-06 16:53:23","2018-10-06 16:56:32","","1","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-2","","III-A3-1-2-930206","liegt händisch vor Provenienz: F12, 033.","","/home/age/zotero/storage/MGICVZ9X/dpa - 1993 - Druck auf Kupfer wird stärker.pdf","","Seite, Berndt; Innenminister Mecklenburg-Vorpommern; Kupfer, Lothar; Ministerpräsident Mecklenburg-Vorpommern; Pogrom; Merkel, Angela; Christlich Demokratische Union (CDU) - Landesverband Mecklenburg-Vorpommern; Sozialdemokratische Partei Deutschlands (SPD) - Landesverband Mecklenburg-Vorpommern; Rostock Lichtenhagen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Titelseite","","","",""
"QI6R863K","newspaperArticle","1995","Kowatsch, Susann","Brandanschlag von Lichtenhagen ist unvergessen","Norddeutsche Neueste Nachrichten","","","","","Trotz des Pogroms entscheiden sich Betroffene aufgund der sozioökonomischen Vorteile, die Deutschland gegenüber der Herkunft bietet, zu bleiben","1995-06-06","2018-11-15 11:45:01","2018-12-11 14:55:42","","","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-2b","","III-A3-1-2-950606b","liegt händisch vor Provenienz: F12, 131.","","/home/age/zotero/storage/Z63K49DN/Kowatsch - 1995 - Brandanschlag von Lichtenhagen ist unvergessen.pdf","","DDR; Lichtenhagen; Asylbewerberheim; Deutschland; vietnamesische Vertragsarbeitende; Arbeitslosigkeit; Brandanschlag; Brandstifter; Brandstiftung; Flucht; Krawalle; Abschiebung; Angst; Rostock; Asylbewerber*innen; Brandsatz; Integration; Vietnames*innen; Anwohner*innen; Rostock Lichtenhagen; Asylbewerberunterkunft; Aufenthaltsgenehmigung; Ausländerbetreuung; DDR-Bürger*innen; Entlassung; Feueralarm; Hien aus Haiphong; Hoa aus Haiphong; Inferno; Lichtenhagen 1992; Rostocker Krawalle; Sommer 1992; Trang; vietnamesische Herkunft; vietnamesische Kultur; vietnamesische Sprache; Wende; Wiedervereintes Deutschland; Zukunft","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MGKJWJIT","newspaperArticle","2002","o. A.","Zehn Jahre nach Lichtenhagen","Norddeutsche Neueste Nachrichten","","","","","Artikel zu den Vorbereitungen zum Friedensfest","2002-07-10","2018-11-15 12:04:13","2018-12-11 14:53:19","","","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-2c","","III-A3-1-2-020710c","liegt händisch vor Provenienz: F12, 132.","","/home/age/zotero/storage/NBP4NW9T/o. A. - 2002 - Zehn Jahre nach Lichtenhagen.pdf","","Lichtenhagen; Schröder, Dieter; do Thinh, Nguyen; Hansestadt; Ausschreitungen; Veranstaltung; Bunt statt Braun e. V.; Rostock; Verantwortung; Rostock Lichtenhagen; 10. Jahrestag; Bizeul, Yves; Diên Hông e.V.; Friedensfest; Friedrich, Dr. Ralf; Hansestadt Rostock; Hochschule für Musik und Theater (HMT) (Rostock); Rostocker Bürgerschaft; Verantwortlichkeit; Vielfalt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D5B98PZR","newspaperArticle","2008","dpa","Antisemitismus lange vor NS-Zeit in Ostseebädern","Ostsee Zeitung","","","","","Antisemitismus hat sich schon seit den 1870ern in Ostseebädern gezeigt","2008-09-13","2018-11-15 12:27:36","2018-12-11 14:51:24","","","","","","","","","","","","","","Greifswald","de-DE","2","","","III-A3-1-3c","","III-A3-1-3-080813c","liegt händisch vor Provenienz: F12, 133.","","/home/age/zotero/storage/NUBLW6CE/dpa - 2008 - Antisemitismus lange vor NS-Zeit in Ostseebädern.pdf","","Hamburg; Greifswald; NS; Ostseezeitung (OZ); Nationalsozialismus; Antisemitismus; Weimarer Republik; 1914; 1931; Antisemitische Hotels; Antisemitische Pensionen; Badeorte; Bajohr, Frank; Darß; Erster Weltkrieg; Göhren; Hakenkreuz; Historiker; Internationale Tagung; Kurorte; Ostseebad; Ostseeküste; Prerow; Sellin; Zinnowitz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KXBZQE3E","newspaperArticle","1998","Bülow, Katja","Purer Zynismus","Norddeutsche Neueste Nachrichten","","","","","Kommentar zur NPD-Kundgebung und dem auswählen des Kundgebungsortes (Sonnenblumenhaus)","1998-02-10","2018-11-15 13:08:58","2018-12-11 14:49:39","","","","","","","","","","","","","","o. O.","de-DE","2","","","III-A3-1-2b","","III-A3-1-2-980210b","liegt händisch vor Provenienz: F12, 134a.","","/home/age/zotero/storage/LJTW5ZCG/Bülow - 1998 - Purer Zynismus.pdf","","Lichtenhagen; NPD; Partei; Ausländerfeindlichkeit; Fremdenfeindlichkeit; Krawalle; Randale; Randalierer; Sonnenblumenhaus; Verbot; Lichtenhagen 1992; Rostocker Krawalle; Bülow, Katja; Verfassungsfeindlich; Wahlkampf; Xenophobie; Zynismus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44NU2QPS","newspaperArticle","2015","o. A.","Lichtenhagen-Film feiert Weltpremiere in Rom","Ostsee Zeitung","","","","","Weltpremiere des Films ""Wir sind jung. Wir sind stark.""","2015","2018-11-15 13:16:51","2018-12-11 14:48:42","","","","","","","","","","","","","","Rom","de-DE","2","","","III-A3-1-3d","","III-A3-1-3-1501d","liegt händisch vor Provenienz: F12, 135.","","/home/age/zotero/storage/35WGZX43/o. A. - 2015 - Lichtenhagen-Film feiert Weltpremiere in Rom.pdf","","Lichtenhagen; vietnamesische Vertragsarbeitende; Ausländerfeindlichkeit; Fremdenfeindlichkeit; Krawalle; Film; Vietnames*innen; Lichtenhagen 1992; Rostocker Krawalle; Xenophobie; 2015; Hauptrolle; Qurbani, Burhan; Rom; Striesow, Devid; Teamleistung; Weltpremiere; Wir sind jung. Wir sind stark.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D7CQNRMH","newspaperArticle","1998","MSC","NPD plant Demo in Lichtenhagen","Ostsee Zeitung","","","","","NPD plant Demonstration in Lichtenhagen, erste Proteste gegen Ankündigung","1998-07-08","2018-11-16 12:06:01","2018-12-11 14:47:59","","","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-3b","","III-A3-1-3-980708b","liegt händisch vor Provenienz: F12, 136.","","/home/age/zotero/storage/FRCR59B5/MSC - 1998 - NPD plant Demo in Lichtenhagen.pdf","","Demonstration; Lichtenhagen; NPD; PDS Rostock; Partei; Pressemitteilung; PDS-Fraktion; Demonstranten; Pogrom; Ausländerfeindlichkeit; Fremdenfeindlichkeit; Hansestadt; Krawalle; Protest; Sonnenblumenhaus; Ausschreitungen; Rostock; Verantwortung; Rostock Lichtenhagen; Lichtenhagen 1992; Rostocker Krawalle; Hansestadt Rostock; Verantwortlichkeit; Xenophobie; Antrag; Demonstrant*innen; Jens, Karina; PDS-Kreisverband; Umwelt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YKZP4YYK","newspaperArticle","1998","Jordan, Lutz","Noch kein juristisches Nachspiel","Norddeutsche Neueste Nachrichten","","","","","Die Entscheidung zum Verfahren gegen den Polizeieinsatzleiter im Bezug auf das Pogrom Lichtenhagen 1992 ist noch offen","1998-11-24","2018-11-16 12:35:36","2018-12-11 14:47:31","","","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-2b","","III-A3-1-2-981124b","liegt händisch vor Provenienz: F12, 137.","","/home/age/zotero/storage/JU8VZT7W/Jordan - 1998 - Noch kein juristisches Nachspiel.pdf","","CDU; Einsatzleiter; Innenminister; Polizei; Polizeiführung; Asylbewerberheim; Einsatzleiter Polizei Rostock; Kordus, Siegfried; Kupfer, Lothar; Deckert, Jürgen; Einsatzleitung der Polizei; Polizeiführung Rostock; Senat Rostock; Parlamentarischer Untersuchungsausschuss; Brandanschlag; Brandstifter; Brandstiftung; Gewalt; Innenministerium; Krawalle; Staatsanwaltschaft; Untersuchungsausschuss; Anklage; Rostock; Asylbewerber*innen; Brandsatz; Rostock Lichtenhagen; Asylbewerberunterkunft; Rostocker Krawalle; Brand#; Einsatz; Entscheidung; Fehlverhalten; Gewaltakte; Gewaltanwendung; Gewaltereignisse; Gewalttäter; Klage; Kordus; Kupfer; Oberlandesgericht; Verfahren; Verfahrensverzögerung; Versäumnis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AF55UNQ3","newspaperArticle","1993","dpa","Geil will Polizeifehler ahnden","Ostsee Zeitung","","","","","Kurze Wiedergabe einer Ankündigung des Schweriner Innenministers Geil zu Konsequenzen aus der Arbeit des Parlamentarischen Untersuchungsausschusses innerhalb des Innenministeriums","1993-03-01","2018-11-27 14:55:47","2018-12-11 14:46:21","","1","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-3a","","III-A3-1-3-930301a","liegt händisch vor Provenienz: F12, 150.","","/home/age/zotero/storage/KFCBW64D/dpa - 1993 - Geil will Polizeifehler ahnden.pdf","","Innenministerium Mecklenburg-Vorpommern; Polizei; Rostock-Lichtenhagen; Pogrom; Parlamentarischer Untersuchungsausschuss; Geil, Rudi; Rostock; Christlich Demokratische Union (CDU) - Landesverband Mecklenburg-Vorpommern","","","","","","","","","","","","","","","","","","","","","50","","","","","","","","","","","","","","","","","","","","","","Titelseite","","","",""
"6PQHQ6DC","newspaperArticle","1992","o. A.","Rechtsextreme Orientierung hat zugenommen","Sozial Prisma","","","","","Rechte Haltungen haben seit der Wende bei ostdeutschen Jugendlichen zugenommen","1992-08-08","2018-11-20 15:46:57","2018-12-11 14:45:18","","","","","","","","","","","","","","Dresden","de-DE","2","","","III-A3-1-1","","III-A3-1-1-920808","liegt händisch vor Provenienz: F12, 206.","","/home/age/zotero/storage/NYZ5BCU4/o. A. - 1992 - Rechtsextreme Orientierung hat zugenommen.pdf","","Leipzig; Deutschland; Jugendliche; Rechtsextremismus; Rechtsradikale; Studie; Ausländerfeindlichkeit; Fremdenfeindlichkeit; Ostdeutschland; Rechtsextremisten; Rechtsradikalismus; Sachsen; Sachsen-Anhalt; ostdeutsche Landtagswahlen; Arbeiter Wohlfahrt (AWO); Leipziger Institut für Jugendforschung; Wende; Xenophobie; AWO; Deutsche; Deutsche Einheit; Rechtsextrem; Sozial Prisma; Sozialanalyse; Völkervermischung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JF4GV9C6","newspaperArticle","2002","Pfaff, Corinna","Verspätete Sühne und Läuterung","Norddeutsche Neueste Nachrichten","","","","","Bewährung für Lichtenhäger Täter wegen versuchten Mordes und schwerer Brandstiftung","2002-06-18","2018-11-14 11:44:03","2018-12-11 14:44:47","","","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-2c","","III-A3-1-2-020618c","liegt händisch vor Provenienz: F12, 115.","","/home/age/zotero/storage/7KMSZRCM/Pfaff - 1995 - Verspätete Sühne und Läuterung.pdf","","Lichtenhagen; Feuerwehr; Polizei; Asylbewerberheim; Haftrichter; Staatsanwalt; 1992-08-25; Politik; Skinheads; Brand; Brandstifter; Brandstiftung; Gericht; Richter; Skinhead-Szene; Staatsanwaltschaft; Anklage; Haft; Urteil; Asylbewerber*innen; Brandsatz; Versagen; Polizeieinsatz; Asylbewerberunterkunft; Lichtenhagen 1992; Verfahren; 25. August 1992; Angeklagte; Angeklagter; B., André; Bewährung; Bundesgerichtshof; Haftdauer; Haftstrafe; Haupttäter; Heydorn, Horst; Kompetenz; Landgericht Schwerin; Mittäter; Nebenklage; Nebentäter; P., Enrico; Revision; S., Ronny; Verteidiger; Verteidigung; Zeugen; Zeugenvernahme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ZQTYUN9","newspaperArticle","2002","ADN","Rostocker Urteil setzt ein Zeichen","Norddeutsche Neueste Nachrichten","","","","","Das Langericht Rostock verurteilt Ostberliner zu 30 Monaten Haft","2002-08-23","2018-11-13 13:27:16","2018-12-11 14:44:06","","","","","","","","","","","","","","Schwerin","de-DE","2","","","III-A3-1-2c","","III-A3-1-2-020823c","liegt händisch vor Provenienz: F12, 104.","","/home/age/zotero/storage/D7S2U3MY/ADN - 1992 - Rostocker Urteil setzt ein Zeichen.pdf","","Polizei; Schwerin; Haftrichter; Prozess; Brandstifter; Gericht; Gewalt; Richter; Staatsanwaltschaft; Haft; Urteil; Rostock; Brandsatz; Staat; Verhandlungen; Antrag; Gewalttäter; Verfahren; Haftdauer; Verteidigung; 18 Monate; 30 Monate; ADN; Beamte; Beweisaufnahme; Landgericht Rostock; Langerichts-Kammer; Polizisten; Sicherheitskontrollen; Untersuchungshaft; Verhandlung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4AADLJ2X","newspaperArticle","1992","D.K.","Anklage wegen versuchten Mordes","Ostsee Zeitung","","","","","Erste Verhandlungen nach den Pogromen 1992","1992-03-24","2018-11-12 12:59:04","2018-12-11 14:42:17","","","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-2a","","III-A3-1-2-920324a","liegt händisch vor Provenienz: F1, 1992. Dublette: F12, 094. (Materialkiste)","","/home/age/zotero/storage/BQXL72Q3/D.K. - 1992 - Anklage wegen versuchten Mordes.pdf","","1992; Ostseezeitung; Pogrom; Mord; Verhandlungen; Versuchter Mord","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QRVGSD7L","newspaperArticle","2002","dpa","Lichtenhagen-Prozess: Zivilfahnder als Zeugen","Norddeutsche Neueste Nachrichten","","","","","Zivilpolizisten funktionieren als Zeugen im Lichtenhagen Prozess","2002-02-19","2018-11-21 08:38:03","2018-12-11 14:40:34","","","","","","","","","","","","","","Schwerin","de-DE","2","","","III-A3-1-2c","","III-A3-1-2-020219c","liegt händisch vor Provenienz: F12, 142.","","/home/age/zotero/storage/CSJPPLHU/_.pdf","","Lichtenhagen; Polizei; Schwerin; Prozess; Ausländerfeindlichkeit; Brand; Brandstifter; Brandstiftung; Fremdenfeindlichkeit; Landfriedensbruch; Urteil; Rostock; Brandsatz; Lichtenhagen 1992; Xenophobie; Landgericht Schwerin; Zeugen; Zeugenvernahme; Beamte; Mordversuch; Tatort; Zeuge; Zeugenstand; Zivilfahnder","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LEIXLCDG","newspaperArticle","1998","low","Anti-Demo geplant","Norddeutsche Neueste Nachrichten","","","","","Friedensfest als alternative Veranstaltung zur rechten Demonstration","1998-08-11","2018-11-21 08:46:14","2018-12-11 14:40:06","","","","","","","","","","","","","","o. O.","de-DE","2","","","III-A3-1-2b","","III-A3-1-2-980811b","liegt händisch vor Provenienz: F12, 143.","","/home/age/zotero/storage/TVPHVYA8/low - 1998 - Anti-Demo geplant.pdf","","Demonstration; Lichtenhagen; NPD; Ortsbeirat Lichtenhagen; Ausländerbeirat Rostock; Demonstranten; Demonstrierende; Rechtsextremismus; Rechtsextremisten; Sonnenblumenhaus; Kundgebung; Anwohner*innen; Jugendclub; Lichtenhagen 1992; Friedensfest; Wahlkampf; Demonstrant*innen; Rechtsextrem; 1998; Abschlusskundgebung; Cardenas, Ruben; Initiative; NPD-Aufmarsch; NPD-Kundgebung; NPD-Wahlkampf; Ordnungsamt; Rock gegen Rechts; Vereine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ZUAACL4","newspaperArticle","1993","Reisel, Barbara","Geteilter Meinung","Psychologie Heute","","","","","Ostdeutsche Jugendliche und ihr Bild von Fremden","1993-03","2018-11-21 09:51:57","2018-12-11 14:38:46","","3","","","","","","","","","","","","o. O.","de-DE","2","","","III-A3-1-1","","III-A3-1-1-9303","liegt händisch vor Provenienz: F12, 145.","","/home/age/zotero/storage/P5XB57TU/Reisel - 1993 - Geteilter Meinung.pdf","","Leipzig; Asyl; Ausländer; Asylanten; Jugendliche; Roma; Sinti; Studie; Ausländerfeindlichkeit; Fremdenfeindlichkeit; Kultur; Ostdeutschland; Schüler; Toleranz; Asylbewerber*innen; Leipziger Institut für Jugendforschung; Asylbewerberunterkunft; Xenophobie; Gewalttäter; Deutsche; Analyse; Anpassung; Ausländerfeinde; Ausländerfreunde; Betrüger; Deutsches Jugendinstitut Leipzig; Drogenhändler; Ethnozentriker; Grenzen; Hautfarbe; Industrienation; Kriminelle; Ludwig-Boltzmann-Institut; Mainz; Pädagogisches Institut der Universität Mainz; Politisch Verfolgte; Privileg; Religion; Schüler*innen; Sinti und Roma; Sprache; Wirtschaftsflüchtlinge","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QPLKHWG8","newspaperArticle","1993","ADN","Polizisten identifizierten Brandflaschen-Werfer","Norddeutsche Neueste Nachrichten","","","","","Polizisten treten als Zeugen im Lichtenhäger Prozess auf, noch ist kein Urteil vorhanden","1993-02-25","2018-11-21 10:05:55","2018-12-11 14:37:36","","","","","","","","","","","","","","Rostock","de-DE","2","","","III-A3-1-2a","","III-A3-1-2-930225a","liegt händisch vor Provenienz: F12, 146.","","/home/age/zotero/storage/I3V8KQTK/ADN - 1993 - Polizisten identifizierten Brandflaschen-Werfer.pdf","","1992; Lichtenhagen; Polizei; Prozess; Ausländerfeindlichkeit; Brandstifter; Brandstiftung; Fremdenfeindlichkeit; Krawalle; Randale; Randalierer; Anklage; Haft; Urteil; Brandsatz; Identität; Molotow-Cocktail; Lichtenhagen 1992; Rostocker Krawalle; Xenophobie; Angeklagte; Angeklagter; Zeugen; Zeugenvernahme; Beamte; Landgericht Rostock; Polizisten; Verhandlung; Mordversuch; Zeuge; Zeugenstand; Adel, Johnny; Brandflaschen; Dienstwagen; Festnahme; Häftling; Identifizierung; Müller, Roland; Polizeibeamte; Prozessbeginn; Rudnitzky, Rene; Tat; Tatbestand; Tathergang; Tatvorgang; Urteilsverkündung; Verhaftung","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SW8I5FRQ","newspaperArticle","2001","ddp","Gerüst der Anklage wackelt","Norddeutsche Neueste Nachrichten","","","","","Im letzten Prozess um Lichtenhagen 1992 fehlt das feste Fudnament der Anklage","2001-11-18","2018-12-11 14:02:01","2018-12-11 14:37:05","","","","","","","","","","","","","","Schwerin","de-DE","2","","","III-A3-1-2b","","III-A3-1-2-011118b","liegt händisch vor Provenienz: F12, 158.","","/home/age/zotero/storage/PGANIDZT/ddp - 2001 - Gerüst der Anklage wackelt.pdf","","Lichtenhagen; Schwerin; 2001; Pogrom; Prozess; Gericht; Richter; Anklage; Urteil; Rostock; Rostocker Krawalle; Angeklagte; Angeklagter; Landgericht Schwerin; Tat; Tatbestand; Tathergang; Tatvorgang; Lichtenahgen 1992; Tatverdacht","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2KUXRASH","newspaperArticle","2001","Kesselring, Doris","Verteidiger fordern Einstellung des Verfahrens","Ostsee Zeitung","","","","","Nach neun Jahren ist Prozessbeginn des letzten Prozesses zu Lichtenhagen 1992, die Verteidiger fordern eine Einstellung des Verfahrens","2001-11-21","2018-12-10 12:58:35","2018-12-11 14:37:00","","","","","","","","","","","","","","Schwerin","de-DE","2","","","III-A3-1-3b","","III-A3-1-3-011121b","liegt händisch vor Provenienz: F12, 157.","","/home/age/zotero/storage/QBS68ENI/Kesselring - 2001 - Verteidiger fordern Einstellung des Verfahrens.pdf","","Lichtenhagen; Schwerin; Asylbewerberheim; 2001; Pogrom; Prozess; Zentrale Aufnahmestelle für Asylbewerber (ZAST); Ausländerfeindlichkeit; Fremdenfeindlichkeit; Gericht; Anklage; Landfriedensbruch; Asylbewerber*innen; Rostock Lichtenhagen; Asylbewerberunterkunft; Lichtenhagen 1992; Rostocker Krawalle; Xenophobie; Antrag; Angeklagte; Angeklagter; B., André; P., Enrico; S., Ronny; Verteidiger; Verteidigung; Prozessbeginn; 2001-11-21; Alkohol; Beschuldigung; Bohs, André; Gutachter; Kesselring, Doris; Knye, Ulrich; M., Sven; Palletscheck, Enrico; Prozessverschleppung; Sanne, Ronny","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XAQFEPE3","newspaperArticle","2001","Kesselring, Doris","Justiz-Skandal","Ostsee Zeitung","","","","","Kommentar zum Prozess zu den Lichtenhäger Pogromen neun Jahre danach","2001-11-21","2018-12-10 12:50:35","2018-12-11 14:36:55","","","","","","","","","","","","","","o. O.","de-DE","2","","","III-A3-1-3b","","III-A3-1-3-011121b","liegt händisch vor Provenienz: F12, 156.","","/home/age/zotero/storage/KSVPFL6K/Kesselring - 2001 - Justiz-Skandal.pdf","","1992; Mecklenburg-Vorpommern; Lichtenhagen; Justizminister; 2001; Prozess; Rechtsextremismus; Zentrale Aufnahmestelle für Asylbewerber (ZAST); Anschlag; Ausländerfeindlichkeit; Fremdenfeindlichkeit; Gericht; Justiz; Justizministerium; Kommentar; Anklage; Rostock; Lichtenhagen 1992; Rostocker Krawalle; Xenophobie; Rechtsextrem; Versuchter Mord; 2001-11-21; Kesselring, Doris; Lichtenhagen-Prozess; Mordabsicht; Ostsee Zeitung; Rechtsterrorismus","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RC4CI3P2","newspaperArticle","2001","dpa","Letzter Prozess um Krawalle von Lichtenhagen","Ostsee Zeitung","","","","","Prozessbeginn des letzten Prozesses zu den Pogromen rund um Lichtenhagen","2001-11-21","2018-12-10 12:32:58","2018-12-11 14:36:50","","","","","","","","","","","","","","Schwerin","de-DE","2","","","III-A3-1-3b","","III-A3-1-3-011121b","liegt händisch vor Provenienz: F12, 155.","","/home/age/zotero/storage/4VRVKR6M/dpa - 2001 - Letzter Prozess um Krawalle von Lichtenhagen.pdf","","1992; Lichtenhagen; Schwerin; 2001; Prozess; Ausländerfeindlichkeit; Fremdenfeindlichkeit; Krawalle; Mord; Anklage; Landfriedensbruch; Täter; Urteil; Rostock Lichtenhagen; Lichtenhagen 1992; Rostocker Krawalle; Xenophobie; Verfahren; Angeklagte; Angeklagter; Landgericht Schwerin; Mittäter; Verteidiger; Verteidigung; Versuchter Mord; Prozessbeginn; Tat; Tatbestand; 2001-11-21; Lichtenhagen-Prozess","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"APF2NREI","newspaperArticle","1993","o. A.","Anklage: Mordversuch","Norddeutsche Neueste Nachrichten","","","","","Bereits 21 Urteile gefällt, nun arbetsloser Molotow-Cocktail-Werfer vor Gericht","1993-02-20","2018-11-21 10:15:28","2018-12-11 14:34:14","","","","","","","","","","","","","","o. O.","de-DE","2","","","III-A3-1-2a","","III-A3-1-2-930220a","liegt händisch vor Provenienz: F12, 147.","","/home/age/zotero/storage/6R7L3F5L/o. A. - 1993 - Anklage Mordversuch.pdf","","1992; Berlin; Lichtenhagen; Polizei; Slotty, Martin; Prozess; Zentrale Aufnahmestelle für Asylbewerber (ZAST); Amtsgericht Rostock; Arbeitslosigkeit; Ausländerfeindlichkeit; Fremdenfeindlichkeit; Krawalle; Oberstaatsanwalt; Anklage; Ausschreitungen; Landfriedensbruch; Urteil; Brandsatz; Molotow-Cocktail; Lichtenhagen 1992; Rostocker Krawalle; Xenophobie; Angeklagte; Angeklagter; Bewährung; Beamte; Landgericht Rostock; Polizisten; Versuchter Mord; Mordversuch; Häftling; Urteilsverkündung; Anklageerhebung; Anklageschrift; Ermittlungen; Erzieherische Maßnahmen; Freiheitsstrafen; Gefährliche Körperverletzung; Inhaftierung; Jugendarrest; Steinewerfer; ZASt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5R999HXX","newspaperArticle","1993","dpa","Für Rudi Geil Rostock noch nicht abgehakt","Norddeutsche Neueste Nachrichten","","","","","Geil leitet interne Ermittlungen bezüglich der Geschehnisse Lichtenhagen 1992 ein","1993-03-01","2018-11-21 10:23:22","2018-12-11 14:33:46","","","","","","","","","","","","","","Schwerin","de-DE","2","","","III-A3-1-2a","","III-A3-1-2-930301a","liegt händisch vor Provenienz: F12, 148.","","/home/age/zotero/storage/IIDYWPLV/dpa - 1993 - Für Rudi Geil Rostock noch nicht abgehakt.pdf","","Mecklenburg-Vorpommern; CDU; Innenminister; Lichtenhagen; Polizei; Schwerin; Asylbewerberheim; Kupfer, Lothar; Boizenburg; Goldberg; Horst; Politik; Zentrale Aufnahmestelle für Asylbewerber (ZAST); vietnamesische Vertragsarbeitende; Parlamentarischer Untersuchungsausschuss; Ausländerfeindlichkeit; Fremdenfeindlichkeit; Geil, Rudi; Innenministerium; Krawalle; Kriminalität; Rechtsstaat; Untersuchungsausschuss; Rheinland-Pfalz; Asylbewerber*innen; Integration; Vietnames*innen; Rostock Lichtenhagen; Polizeieinsatz; Asylbewerberunterkunft; Aufenthaltsgenehmigung; Lichtenhagen 1992; Rostocker Krawalle; vietnamesische Herkunft; Xenophobie; Ermittlungen; ZASt; Asylproblem; Aufenthaltsrecht; August 1992; Ausweichquartiere; Bandenkriminalität; Bewertung; CDU-Politiker; Einzelfallprüfung; GUS-Kaserne; Horst bei Boizenburg; Intern; Interne Ermittlung; Kommune; Konsequenzen; Kreisgebietsreform; Ministerium; NVA-Kasernen; Polizeiintern; Unterbringung; Unterbringungsproblem","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
